Paragraph,Sentiment,Score
"Zur wirksamen Zusammenarbeit gegen Clankriminalität gehört es, länder- und behör- 3967  
denübergreifend zu ermitteln und auszuwerten, die Darstellung von Lage erkenntnissen 3968  
zu verbessern, den internationalen Austausch zu verstärken sowie eine  abgestimmte 3969  
Vorgehensweise zur Bewältigung von Einsatzlagen zu erarbeiten.",neutral,0.9999914169311523
"3970  
• Strafverfolgungs- und Sozialbehörden sowie im Bedarfsfall auch Schulbehörden  müssen 3971  
alle relevanten Daten austauschen können.",neutral,0.9999915361404419
"3972  
•",positive,0.845960259437561
"Wir haben dafür gesorgt, dass abgeschobene Schwerkriminelle und Gefähr der, die trotz 3973  
einer Einreisesperre wieder nach Deutschland zurückkehren, einfacher in Haft genom- 3974  
men werden können.",neutral,0.9999678134918213
"Viele Clanmitglieder besitzen zwar die de utsche Staatsangehörig- 3975  
keit.",neutral,0.999987006187439
"Soweit dies jedoch nicht der Fall ist, sind bei kriminellen M itgliedern sämtliche auf- 3976  
enthaltsrechtlichen Maßnahmen mit dem Ziel der Ausweisung und A bschiebung anzu- 3977  
wenden.",neutral,0.9999911785125732
"3978  
 3979  
Ausstieg aus Clans unterstützen 3980",neutral,0.9996001124382019
"Durch Abschottung und negative Vorbilder krimineller Familienange höriger sind Kinder in 3981  
Clanfamilien oft an einer positiven Entwicklung gehindert.",neutral,0.9999868869781494
"Di es stellt eine Gefährdung des 3982  
Kindeswohls dar und erfordert schützende Maßnahmen.",neutral,0.9999912977218628
"3983  
•",positive,0.8915137648582458
"Wir brauchen daher engen Kontakt zu diesen Familien und deren  ständige Kontrolle sei- 3984  
tens der Jugendämter.",neutral,0.9999914169311523
3985,positive,0.8973187804222107
"• Clanmitglieder, die sich aus ihrem kriminellen Umfeld befreien woll en, bekommen un- 3986  
sere Hilfe.",neutral,0.9998144507408142
"Dafür wollen wir gezielte, langfristig angelegte Ausst eiger- und Zeugen- 3987  
schutzprogramme auflegen, die die Chance auf ein geregeltes Leben in  Sicherheit eröff- 3988  
nen.",neutral,0.9998934268951416
"Dabei sind vor allem junge Clanmitglieder sowie Frauen in di esen Familien in den 3989  
Blick zu nehmen.",neutral,0.9999912977218628
"3990  
 3991  
9.5. Schutz unserer Demokratie vor Extremisten und Terroristen 3992",neutral,0.9997832179069519
Deutschland ist ein tolerantes und weltoffenes Land.,neutral,0.9897171258926392
"Doch Toleranz u nd Weltoffenheit 3993  
sollte niemand als Schwäche missverstehen.",neutral,0.9997439980506897
"Extremisten und Terroristen  gefährden unsere 3994  
Sicherheit und den Frieden in unserem Land.",neutral,0.9970220923423767
"Sie zu bekämpfen sowi e unsere Freiheit und 3995  
offene Gesellschaft zu verteidigen, sind zwei Seiten derselben Medaille.",neutral,0.9999873638153076
"3996  
 3997  
Jeder Form von Extremismus entschieden entgegentreten 3998  
Wir treten jeder Form von Extremismus und Rassismus, jeder Form von Gewal t und Terror 3999  
entschieden entgegen – unabhängig davon, ob es sich um Rechts- oder Linksextremisten 4000  
oder gewaltbereite Islamisten handelt.",neutral,0.9997339844703674
"4001  
•",positive,0.9169821739196777
Jede Form einer Schwächung des Verfassungsschutzes lehnen wir ab.,neutral,0.9996675252914429
"4002  
•",positive,0.8461032509803772
"Der Rechtsextremismus bleibt die größte Bedrohung für unsere offene G esellschaft und 4003  
freiheitlich-demokratische Grundordnung.",neutral,0.9999575614929199
"Dass rechtsextreme, ausländerfein dliche und 4004  Seite 113 von 139 antisemitische Straftaten zugenommen haben, ist besorgniserregend.",neutral,0.9999877214431763
"Wir set zen uns da- 4005  
für ein, Spezialeinheiten der P olizei für sogenannte „Cold Cases“ zu schaffen, um unge- 4006  
klärte schwere Straftaten mit möglicherweise rechtsextremistischem Hintergru nd auf 4007  
neue Ermittlungsansätze zu überprüfen.",neutral,0.9999327659606934
"4008  
•",positive,0.8623847365379333
Dem gewaltbereiten Linksextremismus muss konsequent begegnet werden.,neutral,0.9999593496322632
"Wer  das Ge- 4009  
waltmonopol des Staates in Frage stellt oder offen zur Gewalt gegen den Staat, seine 4010  
Einrichtungen und seine Repräsentanten aufruft, darf keine Mil de erwarten.",neutral,0.9999798536300659
"Das gleiche 4011  
gilt für diejenigen, die das Eigentum Dritter nicht respektieren  oder kritische Infrastruk- 4012  
turen angreifen.",neutral,0.9999899864196777
"4013  
•",positive,0.8974758386611938
Der anwachsende Antisemitismus in unserem Land beschämt uns.,negative,0.9547684192657471
Es,negative,0.9173649549484253
"li egt in unser aller 4014  
Verantwortung, antisemitischem Hass entschlossen entgegenzutreten .",neutral,0.9983839988708496
"Wir müssen An- 4015  
tisemitismus klar benennen und bekämpfen – egal, woher er kommt: ob von rechtsau- 4016  
ßen, linksaußen oder von migrantisch geprägten Milieus.",neutral,0.999634861946106
"Wir stehen mit alle r Überzeu- 4017  
gung dafür ein, dass Jüdinnen und Juden in Deutschland immer ei ne Heimat haben, in 4018  
Sicherheit leben und ihren Glauben praktizieren können.",neutral,0.9966649413108826
"Den Austausch zwischen 4019  
Deutschland und Israel wollen wir auf allen gesellschaftlichen Ebene n verstärken – ins- 4020  
besondere mit einem deutsch-israelischen Jugendwerk und mehr Stipe ndienprogram- 4021  
men.",neutral,0.9997220635414124
"4022  
• Islamfeindlichkeit werden wir in unserem Land ebenso wenig toleriere n wie Antiziganis- 4023  
mus und andere rassistisch motivierte Abwertungen von Gruppen.",neutral,0.988856852054596
"Diese Form des Has- 4024  
ses, die geistige Brandstifter verbreiten wollen, richtet s ich gegen uns alle und gegen 4025  
das, was uns zusammenhält.",neutral,0.9993017911911011
"Wir werden sie mit allen rechtsstaatliche n Mitteln bekämp- 4026  
fen und nicht zulassen, dass unser Land dadurch bedroht wird.",neutral,0.9858824014663696
"4027  
•",positive,0.8691353797912598
Der Islamismus ist eine extremistische politische Ideologie.,neutral,0.9999710321426392
"Wir bekämpfen ihn mit der 4028  
ganzen Härte unseres Rechtsstaates.",neutral,0.9999797344207764
"Dieser Kampf gilt denen, d ie Hass und Gewalt schü- 4029  
ren und eine islamistische Ordnung anstreben, in der es kein e Gleichberechtigung von 4030  
Mann und Frau, keine Meinungs- und Religionsfreiheit und auch keine Trennung von Re- 4031  
ligion und Staat gibt.",neutral,0.9999312162399292
"Er gilt denen, die unsere demokratische Grun dordnung bekämpfen, 4032  
das Existenzrecht Israels ablehnen, den inneren Frieden gefährden ode r gegen Recht und 4033  
Gesetz verstoßen.",neutral,0.9999902248382568
"4034  
•",positive,0.8253772854804993
"Wir werden dafür sorgen, dass die ideologische Basis des Islamismus genau er in den Blick 4035  
genommen wird.",neutral,0.9999879598617554
Wir dulden dabei keinerlei Rückzugsräume.,neutral,0.9951109290122986
"Ebenso wollen wi r mehr 4036  
Transparenz bei ausländischen Geldgebern von Moscheen in Deutschland herstelle n. 4037  
•",neutral,0.9999481439590454
Wir wollen mit gesetzlichen Regelungen die Abwehrkräfte unserer  Demokratie stärken.,neutral,0.999645471572876
"4038  
Dem Deutschen Bundestag sollen künftig regelmäßig",neutral,0.9999468326568604
Extremismus-Berichte,negative,0.9908134341239929
"er Bun- 4039  
desregierung vorgelegt werden, die gesamtgesellschaftliche Entwic klungen mit Blick auf 4040  
Demokratiefeindlichkeit, Antisemitismus und Rassismus ausleuchten.",neutral,0.9999873638153076
"4041  
  4042  Seite 114 von 139 Hass und Hetze im Netz bekämpfen 4043",neutral,0.9999812841415405
Zur Demokratie gehört Meinungsfreiheit.,neutral,0.9998576641082764
"Soziale Medien sind wichti ge Plattformen für 4044  
Meinungsaustausch und demokratische Willensbildung.",neutral,0.9999862909317017
"Dabei sind hetze rische Parolen im 4045  
Netz nicht von der verfassungsrechtlich garantierten Meinungsfre iheit geschützt.",neutral,0.9999905824661255
"Im Ge- 4046  
genteil: Sie bereiten den Boden für eine weitere Verrohung",neutral,0.9999736547470093
er,positive,0.8191162347793579
"Sprache wie der politischen 4047  
Auseinandersetzung und tragen wesentlich zur Radikalisierun g von Einzelpersonen und 4048  
Gruppen bei.",neutral,0.9999912977218628
"4049  
•",positive,0.8781610727310181
"Die Spirale der Verrohung von Sprache und politischer Auseinand ersetzung wollen wir 4050  
durchbrechen – mit allen Mitteln, die dem wehrhaften Rechtsstaat und einer selb stbe- 4051  
wussten demokratischen Gesellschaft zur Verfügung stehen.",neutral,0.999934196472168
"4052  
•",positive,0.8256857991218567
"Wir wollen, dass Ermittlungen der Strafverfolgungsbehörden bei besonder s schweren 4053  
Fällen gegebenenfalls auch ohne Anzeige eingeleitet werden können.",neutral,0.9999908208847046
"4054  
•",positive,0.8684591054916382
"Wir brauchen eine Vielzahl präventiver Instrumente wie auch kostenloser Hilfsangebote 4055  
für Betroffene.",neutral,0.9986572265625
"4056  
•",positive,0.8827258944511414
"Für die Betreuung besonders schwerer Fälle soll es Opferanwälte, fü r traumatisierte Op- 4057  
fer eine psychosoziale Prozessbegleitung geben.",neutral,0.9999904632568359
"4058  
•",positive,0.8759509921073914
"Die Meinungsäußerungsfreiheit muss aktiv mit dem Schutz von Persönlich keitsrechten 4059  
und weiteren Rechtsgütern zum Ausgleich gebracht werden.",neutral,0.9999910593032837
"Das vi rtuelle Hausrecht in 4060  
den Nutzungsbedingungen der Diensteanbieter darf nicht dazu genutzt  werden, die po- 4061  
litische Willensbildung als Kern der Demokratie zu beeinflussen.",neutral,0.9999188184738159
"Dazu wollen wir insbe- 4062  
sondere das Recht der Allgemeinen Geschäftsbedingungen im Bürgerli chen Gesetzbuch 4063  
verfassungskonform anpassen.",neutral,0.9999909400939941
"4064  
 4065  
Radikalisierungen verhindern  4066  
Dort, wo in unserer Gesellschaft Abschottung und Intoleranz um sich greifen, entsteht der 4067  
Nährboden für Radikalisierungen.",neutral,0.999987006187439
"Vorbeugende Maßnahmen müssen daher  möglichst früh 4068  
und im unmittelbaren persönlichen Umfeld ansetzen.",neutral,0.9999902248382568
"4069  
•",positive,0.882966935634613
"Wir wollen mit gezielter Bildungsarbeit darauf hinwirken, dass jed e und jeder problema- 4070  
tische Entwicklungen im persönlichen Umfeld frühzeitig erkennen  und rechtzeitig rea- 4071  
gieren kann.",neutral,0.9999276399612427
"Denn aufgeklärte und selbstbewusste Bürgerinnen und B ürger sind der 4072  
stärkste Schutz für unsere Demokratie.",neutral,0.9999862909317017
"4073  
•",positive,0.8592294454574585
"Insbesondere Schulen und Vereine, also Orte, an denen sich junge  Menschen außerhalb 4074  
ihrer Familien aufhalten wie auch Soziale Netzwerke spielen dabei eine  bedeutende 4075  
Rolle.",neutral,0.9999914169311523
"Soziale Netzwerke in den Fokus zu nehmen, gehört daher zu den zentralen Aufga- 4076  
ben des Verfassungsschutzes, gerade mit Blick auf selbstradikalisierte  Einzeltäter.",neutral,0.9999895095825195
"4077  
•",positive,0.8897892236709595
"Wir wollen gezielt durch intensive Präventionsarbeit in Gefängnissen ve rhindern, dass 4078  
sich Menschen dort radikalisieren und für Terrororganisationen gewinnen lasse n.  4079  Seite 115 von 139 • Menschen, die sich in einem extremistischen Umfeld bewegen, dürf en wir nicht aufge- 4080  
ben.",neutral,0.9988239407539368
"Wir setzen uns für die Beratung derjenigen ein, die sich bereits radikalisiert haben 4081  
oder als gefährdet gelten.",neutral,0.9999754428863525
"Wer aus einer extremistischen Szene aussteigen w ill, muss 4082  
konkrete Hilfe bekommen.",neutral,0.9988715052604675
"4083  
•",positive,0.861142098903656
"Die Präventionsprogramme des Bundes gegen Extremismus wollen wir systematisch 4084  
evaluieren, professionalisieren und standardisieren.",neutral,0.999546468257904
"4085  
•",positive,0.887384295463562
Wir wollen wieder eine Demokratieklausel einführen.,neutral,0.9906861186027527
"Empfänger von Fördergeldern 4086  
müssen sich klar und ausdrücklich zu unserer freiheitlich-demokrat ischen Grundord- 4087  
nung bekennen.",neutral,0.9999649524688721
"4088  
 4089",positive,0.8381770849227905
Alle zur Extremismusbekämpfung notwendigen Instrumente nutzen,neutral,0.9999343156814575
"4090  
Wann immer möglich, sind zur Extremismusbekämpfung alle notwendigen",neutral,0.8975223898887634
"In strumente zu 4091  
nutzen .",neutral,0.9918344020843506
"4092  
•",positive,0.8679800629615784
"Dazu gehören Verbote von verfassungsfeindlichen Organisationen und Vereinen, Ver- 4093  
bote von Symbolen des Hasses und des Terrors, Einreise- und Aufenth altsverbote, Aus- 4094  
weisungen, Abschiebungen und Grundrechtsverwirkungen.",neutral,0.9999910593032837
"4095  
•",positive,0.8947429656982422
"Wir werden dafür sorgen, dass Gefährder mit allen gesetzlichen Möglich keiten über- 4096  
wacht werden.",neutral,0.9999903440475464
Die personellen Ressourcen hierfür sind nicht b eliebig erweiterbar.,neutral,0.9999489784240723
"Des- 4097  
halb werden wir auch alle technischen Möglichkeiten zur wirksamen  Überwachung nut- 4098  
zen – wie die elektronische Fußfessel – und uns für entsprechende Rechtsgrundlagen 4099  
einsetzen.",neutral,0.9999904632568359
"4100  
•",positive,0.9782800078392029
"Wir wollen die Möglichkeit schaffen, radikalisierte Gefährder in Sich erungsverwahrung 4101  
zu nehmen, sobald sie strafrechtlich in Erscheinung treten und damit  ihre Gewaltbereit- 4102  
schaft zeigen.",neutral,0.9999855756759644
"Wer sich zum Beispiel im Ausland als Terrorist ausbild en lässt, ist eine 4103  
große Gefahr und gehört ins Gefängnis.",neutral,0.9999649524688721
"Die Sicherungsverwahrung wollen wir daher be- 4104  
reits für Ersttäter nutzen.",neutral,0.999901294708252
"4105  
•",positive,0.9348182082176208
"Das Werben um Sympathie für kriminelle oder terroristische Verein igungen wollen wir 4106  
wieder unter Strafe stellen.",neutral,0.9995941519737244
"4107  
• Waffen gehören nicht in die Hände von Extremisten.",neutral,0.9999817609786987
"Daher haben w ir die Regelabfrage 4108  
der Waffenbehörden beim Verfassungsschutz eingeführt und die gesetzlic he Grundlage 4109  
dafür geschaffen, dass bereits die Mitgliedschaft in einer verfassungsf eindlichen Verei- 4110  
nigung zur waffenrechtlichen Regelunzuverlässigkeit führt.",neutral,0.9999911785125732
"Auf di esem Weg wollen wir 4111  
weitergehen und den Datenaustausch zwischen den Behörden erleichtern.",neutral,0.9890317320823669
"4112  
•",positive,0.8767729997634888
"Wir wollen die Möglichkeit schaffen, dass Richter direkt bei der Verurteilung eines ext- 4113  
remistischen Straftäters ein generelles, lebenslanges Waffenverbot au ssprechen kön- 4114  
nen.",neutral,0.9998113512992859
"4115  
•",positive,0.9048943519592285
Die Mindeststrafe für illegalen Waffenhandel wollen wir deutlich  erhöhen.,neutral,0.9999420642852783
"Er soll künftig 4116  
mit einer Freiheitsstrafe von nicht unter zwei Jahren geahndet werden.",neutral,0.9999912977218628
4117  Seite 116 von 139 •,neutral,0.9999635219573975
Demokratie lebt von der Kontroverse.,neutral,0.999954104423523
Zur Demokratie gehört Kritik.,neutral,0.9997797608375549
"Und  Demokratie 4118  
verträgt Protest.",neutral,0.9980839490890503
"Die Grenze ist aber überschritten, wenn Kommunalpolit iker und andere 4119  
Repräsentanten des Staates angegriffen werden.",neutral,0.9999886751174927
Für uns gilt:,neutral,0.9987805485725403
Wehr et den Anfängen.,negative,0.7095583081245422
"Wir 4120  
werden nicht tolerieren, dass Menschen, die sic h in politischen Ämtern ehrenamtlich en- 4121  
gagieren, von Verfassungsfeinden eingeschüchtert oder attackiert werden.",neutral,0.9948263764381409
"4122  
 4123  
9.6. Stärkung unserer Sicherheitsbehörden  4124",neutral,0.9998916387557983
"Unsere Sicherheitsbehörden haben wir personell, materiell und strate gisch massiv gestärkt .",neutral,0.9952633380889893
"4125  
Diesen Weg setzen wir konsequent fort.",neutral,0.9993653893470764
"4126  
 4127  
Zusammenarbeit der Sicherheitsbehörden intensivieren 4128",neutral,0.9999853372573853
"Das Gemeinsame Extremismus- und Terrorismusabwehrzentrum (GETZ) hat sich als Koope- 4129  
rations- und Kommunikationsplattform bewährt.",neutral,0.9999910593032837
"Auch das Gemeinsame Terrori smusab- 4130  
wehrzentrum zur Bekämpfung des islamistischen Terrorismus (GTAZ) steht für ei",neutral,0.9999831914901733
"ne gelun- 4131  
gene Zusammenarbeit und Aufgabenteilung zwischen Verfassungsschutz und Polizei sowie 4132  
Bund und Ländern.",neutral,0.9999868869781494
